rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/value_loss,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate
154.43699999999998,124,763.8,5872,253952,43,4.469776862347499,3.509631395339966,0.2,0.0007656143,0.0091796875,-0.03165604199966765,0.002349071945354808,0.31625086069107056,1230,0.0003
155.00599999999997,125,765.48,5872,256000,43,0.1675677444669418,0.07854685187339783,0.2,0.0020140428,0.01591796875,-0.03155636006122222,-0.0009680497707449832,0.9280275702476501,1240,0.0003
155.15599999999998,126,765.48,5872,258048,43,0.17984663284150884,0.1030266210436821,0.2,0.00095750944,0.011181640625,-0.03425808308893465,0.002380514053220395,0.9260309338569641,1250,0.0003
155.252,127,765.93,5872,260096,44,0.17570763805415482,0.05557858943939209,0.2,0.0010959309,0.015087890625,-0.03434965387714328,0.0028790814700187183,0.9353716373443604,1260,0.0003
153.05599999999998,128,756.49,5873,262144,44,4.470076610287651,0.8656178712844849,0.2,0.0013184978,0.009619140625,-0.03290924281900516,0.0016906315344385804,0.31797707080841064,1270,0.0003
153.05599999999998,129,756.49,5872,264192,44,14.873170606791973,8.011838912963867,0.2,0.0025339418,0.01201171875,-0.033914074514177626,-0.0014247904953663237,0.1132994294166565,1280,0.0003
153.25599999999997,130,756.49,5872,266240,45,0.2085225756163709,0.06836530566215515,0.2,0.0011419359,0.014404296875,-0.03327419471024769,0.0013394843073911034,0.7380409240722656,1290,0.0003
155.301,131,765.93,5872,268288,45,0.3245297484099865,0.17169588804244995,0.2,0.00084883266,0.010302734375,-0.034301979182328066,0.000725839042570442,0.8548041582107544,1300,0.0003
154.97899999999998,132,765.21,5873,270336,46,0.2720000076107681,0.12209633737802505,0.2,0.00082872837,0.0193359375,-0.03421472179034026,0.0018499683967093006,0.8949300050735474,1310,0.0003
157.058,133,774.48,5872,272384,46,8.276493904739619,3.3308608531951904,0.2,0.00047307776,0.011083984375,-0.031785515240153474,-0.0007484507692424814,0.15566647052764893,1320,0.0003
158.39499999999998,134,780.85,5871,274432,46,0.22913177671143786,0.06258921325206757,0.2,0.0007478511,0.01171875,-0.030391012266409233,0.0006705792955472134,0.8937575817108154,1330,0.0003
158.862,135,783.01,5869,276480,47,4.533348884340375,1.0101630687713623,0.2,0.00041496966,0.009765625,-0.02985294475365663,6.990929250605404e-06,0.3471236228942871,1340,0.0003
160.725,136,791.63,5868,278528,47,0.21084227138198913,0.07011246681213379,0.2,0.0027251337,0.014453125,-0.028318838145059998,0.0033874527864099944,0.9169430732727051,1350,0.0003
160.675,137,791.63,5868,280576,47,0.22254755448084323,0.1280401200056076,0.2,0.004379892,0.014013671875,-0.031519094906434474,0.0005865760205779225,0.9234620332717896,1360,0.0003
159.72199999999998,138,787.1,5865,282624,48,0.23725013367366046,0.12527379393577576,0.2,0.0021795095,0.017041015625,-0.03145479383674683,-0.001536719590512803,0.9229822754859924,1370,0.0003
160.475,139,789.12,5864,284672,48,8.005668541789055,2.895202875137329,0.2,0.0013221003,0.00859375,-0.03465020536168595,0.0008163458755007013,0.20840167999267578,1380,0.0003
160.675,140,789.12,5862,286720,48,0.20150960476603358,0.06189088150858879,0.2,0.0021674852,0.017041015625,-0.032421384217741434,-0.0008702311373781413,0.8419076204299927,1390,0.0003
160.875,141,789.12,5860,288768,49,0.26763046802952883,0.07260712236166,0.2,0.0025708275,0.0154296875,-0.035596974963118554,4.996094648959115e-05,0.9010704159736633,1400,0.0003
164.205,142,803.9,5859,290816,49,0.2637679419014603,0.18079276382923126,0.2,0.0018636705,0.0142578125,-0.03518293891538633,0.0016374922495742794,0.9148102402687073,1410,0.0003
167.22099999999995,143,817.04,5857,292864,49,0.19608034861739726,0.1280871331691742,0.2,0.0011548926,0.011865234375,-0.036955229693558064,0.00032440702634630727,0.9314528107643127,1420,0.0003
170.9699999999999,144,834.01,5856,294912,50,0.25283991729374977,0.18439777195453644,0.2,0.0018917327,0.01572265625,-0.03685504325840157,0.0018869328778237104,0.9169241189956665,1430,0.0003
170.55699999999996,145,832.37,5856,296960,50,0.22510319675784557,0.1451062709093094,0.2,0.001517334,0.010205078125,-0.03665015395672526,0.0012930710116052068,0.9238638281822205,1440,0.0003
172.7379999999999,146,842.17,5849,299008,51,11.478619936667382,1.696799874305725,0.2,0.00074213033,0.01650390625,-0.039943656851392007,-0.00226059454944334,0.09432631731033325,1450,0.0003
174.7309999999999,147,850.09,5847,301056,51,0.20844320422038437,0.09114660322666168,0.2,0.0009149119,0.014013671875,-0.03690661338696373,9.098223526962101e-05,0.8121985197067261,1460,0.0003
174.31099999999992,148,847.89,5848,303104,51,0.1788847461808473,0.0625290721654892,0.2,0.0025657036,0.01943359375,-0.04173471449685166,0.0007064280871418305,0.9168150424957275,1470,0.0003
174.7889999999999,149,849.66,5849,305152,52,4.749888170603663,2.7372372150421143,0.2,0.0016261865,0.01904296875,-0.04583637572286534,0.00020658766588894651,0.32511651515960693,1480,0.0003
174.56799999999993,150,848.96,5850,307200,52,0.22218921126332133,0.06466913223266602,0.2,0.0013115639,0.01181640625,-0.04214996663795319,0.0006770849257009103,0.9168509840965271,1490,0.0003
171.76699999999994,151,836.47,5850,309248,52,4.433919168217107,4.266110420227051,0.2,0.004290766,0.01220703125,-0.04683045130950632,-0.0003435603401158005,0.3291054964065552,1500,0.0003
174.07399999999996,152,846.52,5849,311296,53,15.17005774602294,4.622104644775391,0.2,0.0004838093,0.01162109375,-0.04661674567832961,-0.001480655273189768,0.13231664896011353,1510,0.0003
174.1239999999999,153,846.52,5849,313344,53,0.19090418401174247,0.10131298005580902,0.2,0.005407785,0.019677734375,-0.050175855999259514,-4.347607609815896e-05,0.8238584399223328,1520,0.0003
174.47399999999993,154,847.01,5849,315392,53,0.24992349590174853,0.09396433085203171,0.2,0.0012725503,0.023046875,-0.05183951943618013,0.0009401469622389413,0.8939399719238281,1530,0.0003
174.52399999999992,155,847.01,5847,317440,54,0.25920766559429465,0.06973975151777267,0.2,0.0022704268,0.0189453125,-0.04905884347244864,0.0002092081878799945,0.9059185981750488,1540,0.0003
174.62399999999994,156,847.01,5844,319488,54,0.2600476510822773,0.12014498561620712,0.2,0.0019661172,0.017236328125,-0.04234725394198904,-0.0003727772404090501,0.9049481153488159,1550,0.0003
174.3289999999999,157,845.06,5840,321536,55,0.3230454137083143,0.19658832252025604,0.2,0.002825239,0.016259765625,-0.047705320653039965,0.00026546871376922356,0.8999261260032654,1560,0.0003
173.64899999999992,158,841.77,5837,323584,55,4.4687268969602885,0.2635475695133209,0.2,0.0020119003,0.01455078125,-0.04238194085701252,-0.0015183847419393715,0.36467862129211426,1570,0.0003
175.46599999999992,159,848.92,5837,325632,55,4.526583549845964,0.7342226505279541,0.2,0.0010924148,0.011669921875,-0.05060569032575586,-0.00025077374157262967,0.39721453189849854,1580,0.0003
177.71499999999992,160,858.4,5837,327680,56,0.23380924898665398,0.0750025138258934,0.2,0.0024683455,0.018017578125,-0.045172251857002264,0.00012142873456468805,0.8952468633651733,1590,0.0003
178.87499999999991,161,863.99,5838,329728,56,0.3125272745732218,0.15054234862327576,0.2,0.0017067597,0.018359375,-0.04794648693932686,-0.00035754803247982635,0.9017481803894043,1600,0.0003
179.4069999999999,162,865.8,5838,331776,56,0.20326301394961774,0.1238214522600174,0.2,0.0025819922,0.010693359375,-0.05139681418950204,-0.0007790858056978322,0.9249258041381836,1610,0.0003
179.88499999999988,163,867.08,5839,333824,57,0.27547445765230805,0.14073903858661652,0.2,0.0010194302,0.01171875,-0.049106787741766314,0.001304723767680116,0.9110658168792725,1620,0.0003
180.0849999999999,164,867.08,5840,335872,57,4.410142716718838,8.770479202270508,0.2,0.00049271283,0.018310546875,-0.055965169053524735,-0.0016286272584693506,0.34378689527511597,1630,0.0003
179.94799999999995,165,866.22,5842,337920,57,0.23174991332925857,0.07973773032426834,0.2,0.0022073255,0.020263671875,-0.06100074616842903,-0.0013317409189767203,0.9083619713783264,1640,0.0003
179.46199999999996,166,863.87,5843,339968,58,4.748200257169083,2.085329532623291,0.2,0.0014479132,0.0162109375,-0.05608634612581227,-0.001747846420039423,0.38253968954086304,1650,0.0003
178.32,167,858.96,5844,342016,58,7.174124889727682,0.28989356756210327,0.2,0.0008161395,0.0091796875,-0.05820198111468926,-0.0004001249224529602,0.18721753358840942,1660,0.0003
178.26999999999992,168,858.96,5842,344064,58,4.352491054590791,0.2233743816614151,0.2,0.00068201334,0.013427734375,-0.054228747240267695,-0.0006469428510172293,0.45834022760391235,1670,0.0003
177.95099999999994,169,856.27,5840,346112,59,0.22323763996828347,0.14647337794303894,0.2,0.0021259168,0.017236328125,-0.06696799402707257,-0.0004119835211895406,0.8906976580619812,1680,0.0003
179.81299999999996,170,863.87,5834,348160,59,4.291626009228639,1.1624778509140015,0.2,0.0033924931,0.01923828125,-0.05672881054924801,0.00044148266533738934,0.32156360149383545,1690,0.0003
180.53099999999995,171,866.54,5822,350208,60,4.422262177569792,0.15296021103858948,0.2,0.0020571738,0.014501953125,-0.062438553237007,0.0006598174353712238,0.356895387172699,1700,0.0003
179.6709999999999,172,863.45,5820,352256,60,0.18239383683539928,0.059821415692567825,0.2,0.011551556,0.02705078125,-0.07593023789813742,-0.0014711576484842225,0.923757016658783,1710,0.0003
178.72999999999993,173,860.05,5818,354304,60,4.3456386352423575,0.1210455670952797,0.2,0.0011930097,0.014697265625,-0.09155607905704528,0.0002064251631963998,0.35591745376586914,1720,0.0003
178.61299999999991,174,859.88,5818,356352,61,4.270744017371908,1.262216329574585,0.2,0.0018201943,0.01845703125,-0.09393526604981162,-0.001377630680508446,0.3835282325744629,1730,0.0003
177.71799999999993,175,855.45,5818,358400,61,7.372529923403635,0.7396296262741089,0.2,0.0018030165,0.0203125,-0.10699987588450313,-0.0008570898353355005,0.13140219449996948,1740,0.0003
178.6619999999999,176,858.88,5818,360448,61,7.6061124498955905,7.161656856536865,0.2,0.0023564626,0.022216796875,-0.11343076013727113,-0.001730891119586886,0.27090680599212646,1750,0.0003
171.74499999999998,177,827.25,5818,362496,62,0.2596341562923044,0.17646628618240356,0.2,0.006098327,0.029736328125,-0.10853652658406646,-0.0009648747553001158,0.8590697050094604,1760,0.0003
172.273,178,829.53,5818,364544,62,14.252950604259969,2.3030920028686523,0.2,0.0039890497,0.021728515625,-0.10239633683813736,-0.003098159206274431,0.12558400630950928,1770,0.0003
172.43999999999997,179,831.2,5816,366592,63,4.317118179192766,0.1848544478416443,0.2,0.0013686666,0.027880859375,-0.11468989028362557,-0.00048008700177888387,0.4031657576560974,1780,0.0003
170.24900000000002,180,822.81,5816,368640,63,4.220726239518262,3.827425003051758,0.2,0.0009848557,0.0125,-0.09975878418190405,0.0004365375396446325,0.3151131272315979,1790,0.0003
170.14899999999994,181,822.81,5816,370688,63,7.966460786573589,9.647456169128418,0.2,0.0021976978,0.02001953125,-0.10904492425033822,-0.0015355307688878384,0.2262362241744995,1800,0.0003
169.94899999999996,182,822.81,5814,372736,64,0.17314941682852805,0.062455177307128906,0.2,0.013511762,0.0453125,-0.12254361395607702,0.0013535200716432883,0.9042117595672607,1810,0.0003
164.07499999999996,183,795.6,5813,374784,64,0.22226615264080465,0.10830893367528915,0.2,0.004680063,0.039697265625,-0.1312547285342589,-0.0014259386698540766,0.9231336116790771,1820,0.0003
166.82699999999997,184,807.61,5813,376832,64,14.956847226992249,0.5766353011131287,0.2,0.0020307354,0.018798828125,-0.13284823058638723,-0.0036200902628479525,0.09854328632354736,1830,0.0003
166.92699999999994,185,807.61,5812,378880,65,4.180874684453011,0.24835413694381714,0.2,0.0017142519,0.008642578125,-0.13424520581029356,-0.0001710516764433123,0.3976861238479614,1840,0.0003
166.87699999999992,186,807.61,5809,380928,65,0.17530483168084174,0.10259062796831131,0.2,0.0039138943,0.02255859375,-0.13636838516686112,0.0015350307920016348,0.8936604857444763,1850,0.0003
166.24399999999994,187,805.79,5807,382976,65,0.2405578165780753,0.10254650563001633,0.2,0.0015149252,0.013525390625,-0.14946082558017224,0.0009497456048848107,0.9121038913726807,1860,0.0003
167.80299999999997,188,813.88,5807,385024,66,4.03082896405831,4.809659004211426,0.2,0.0028836098,0.022021484375,-0.1504879315616563,-0.00024291142472065985,0.3252560496330261,1870,0.0003
163.259,189,792.95,5806,387072,66,4.407382243126631,0.6104286909103394,0.2,0.003121688,0.030859375,-0.13415591546799988,-0.0026792110620590393,0.37083715200424194,1880,0.0003
167.41999999999996,190,811.54,5806,389120,67,11.23018107842654,3.028160810470581,0.2,0.0031120614,0.014794921875,-0.13550911523634568,-0.0023266739335667808,0.09441876411437988,1890,0.0003
161.55399999999997,191,786.92,5806,391168,67,0.16372926470357924,0.06525780260562897,0.2,0.0074164984,0.044921875,-0.11836710817879066,-0.004045571132155601,0.9025528430938721,1900,0.0003
161.65399999999997,192,786.92,5805,393216,67,15.907176988199353,4.176815032958984,0.2,0.0021900176,0.018310546875,-0.11558092249324545,-0.004451886247261427,0.1234743595123291,1910,0.0003
161.504,193,786.92,5805,395264,68,0.20343332833144814,0.0720020979642868,0.2,0.003335737,0.033544921875,-0.13154907505959273,0.0017268668860197067,0.8057541847229004,1920,0.0003
161.60399999999998,194,786.92,5805,397312,68,0.20161395973991603,0.1030208170413971,0.2,0.0029254837,0.023828125,-0.1430378651828505,0.00034246555442223324,0.9236557483673096,1930,0.0003
157.442,195,769.33,5805,399360,68,0.23258778725285084,0.1250286102294922,0.2,0.0030539487,0.031396484375,-0.1392691764049232,-0.001451245110365562,0.9225269556045532,1940,0.0003
158.12199999999999,196,772.62,5805,401408,69,14.785106587596237,5.315489768981934,0.2,0.004358079,0.032421875,-0.13803111957386135,-0.0034995230635104235,0.08724004030227661,1950,0.0003
156.818,197,767.1,5804,403456,69,0.18854311065515503,0.04481041058897972,0.2,0.0022207028,0.01875,-0.13678973315982149,0.0007345586127485149,0.71384596824646,1960,0.0003
156.96800000000002,198,767.1,5803,405504,69,8.096420158911496,14.471765518188477,0.2,0.0012029123,0.01875,-0.13901547375135123,-0.0030450250167632477,0.2741343379020691,1970,0.0003
156.968,199,767.1,5802,407552,70,0.224952083802782,0.07676976174116135,0.2,0.002362331,0.02314453125,-0.14862468361388892,0.001427154292468913,0.8778886795043945,1980,0.0003
157.018,200,767.1,5802,409600,70,0.3502511421684176,0.173855721950531,0.2,0.0079215495,0.03505859375,-0.15141159584745764,-0.0016710971191059797,0.8878462314605713,1990,0.0003
156.38799999999998,201,764.8,5802,411648,70,0.24103549341671168,0.09347787499427795,0.2,0.0034110157,0.020849609375,-0.16353993851225823,0.0015923085120448377,0.8976781368255615,2000,0.0003
152.799,202,749.42,5802,413696,71,4.371772772679106,0.2637394368648529,0.2,0.0015303509,0.005615234375,-0.15655546206980944,0.00017725930374581366,0.35692721605300903,2010,0.0003
149.96099999999998,203,736.55,5802,415744,71,7.182031112164259,1.9688416719436646,0.2,0.00019275822,0.005615234375,-0.15424022616352887,-0.0008848997535096714,0.15289252996444702,2020,0.0003
146.63,204,722.76,5802,417792,72,15.282268565148115,10.7087984085083,0.2,0.001989067,0.01015625,-0.14788991941604762,-0.0023818831192329525,0.1438799500465393,2030,0.0003
148.334,205,730.29,5802,419840,72,7.002805937733501,0.45975783467292786,0.2,0.0015279439,0.007080078125,-0.14713970262091608,-0.00242854012249154,0.2735776901245117,2040,0.0003
149.933,206,737.77,5802,421888,72,0.2736445317743346,0.05774938315153122,0.2,0.0018154737,0.01630859375,-0.14178193155676128,-0.00015766261640237644,0.8041538596153259,2050,0.0003
148.956,207,734.01,5802,423936,73,0.18832991141825914,0.11725623905658722,0.2,0.002414959,0.040576171875,-0.12954808878712357,-0.0009030630797496996,0.9270460605621338,2060,0.0003
149.666,208,737.1,5801,425984,73,4.205973850702867,0.22989167273044586,0.2,0.0021392244,0.0212890625,-0.12901359859388323,-0.0006002468559017871,0.36262232065200806,2070,0.0003
150.607,209,740.5,5801,428032,73,0.18855340799782425,0.176269993185997,0.2,0.0013209241,0.01435546875,-0.13090313237626106,0.0009583170074620284,0.9277229309082031,2080,0.0003
153.02,210,751.11,5800,430080,74,0.19396704982500523,0.11463930457830429,0.2,0.0021258565,0.013818359375,-0.13708092659944668,0.0008273239829577506,0.9313087463378906,2090,0.0003
153.25,211,751.4,5799,432128,74,0.22051215465180576,0.08975473046302795,0.2,0.0025162837,0.025,-0.12655971150379627,-0.00316762922811904,0.9183518886566162,2100,0.0003
152.009,212,746.99,5798,434176,74,0.19772335146553816,0.07946649193763733,0.2,0.0019620946,0.03193359375,-0.11904258071444929,-0.003118210728280246,0.9322419166564941,2110,0.0003
153.533,213,753.22,5797,436224,75,4.343987473379821,4.673933982849121,0.2,0.0016686746,0.01708984375,-0.111680623376742,0.0014413292010431178,0.28608936071395874,2120,0.0003
155.564,214,763.02,5794,438272,75,0.2485567793948576,0.07760950922966003,0.2,0.0015336979,0.022216796875,-0.11727535299723968,-0.0008310616001836024,0.9030404686927795,2130,0.0003
159.226,215,778.62,5793,440320,76,0.1912286992650479,0.09599404782056808,0.2,0.0019345226,0.021728515625,-0.09764599818736315,-0.0014418289938475937,0.9254385828971863,2140,0.0003
160.165,216,783.0,5792,442368,76,0.2708274509757757,0.11217515915632248,0.2,0.00058059,0.012890625,-0.11092861772049219,0.0004119082776014693,0.9120251536369324,2150,0.0003
159.105,217,778.42,5793,444416,76,0.20658131991513073,0.10577516257762909,0.2,0.0014120769,0.01455078125,-0.09700254921335727,6.341962434817106e-05,0.9262856841087341,2160,0.0003
159.83799999999997,218,780.74,5792,446464,77,10.959219243749976,1.214073896408081,0.2,0.0009774419,0.01357421875,-0.10966020537307486,-0.0012061304616509006,0.06913930177688599,2170,0.0003
159.78799999999998,219,780.74,5792,448512,77,4.466578307282179,0.24328282475471497,0.2,0.002316409,0.01552734375,-0.10783964366419241,-0.0022139910041005352,0.42457425594329834,2180,0.0003
159.83599999999998,220,780.23,5791,450560,77,0.2017863476416096,0.09464601427316666,0.2,0.0013280872,0.01513671875,-0.10897293316666037,-0.00048647894145688043,0.9131037592887878,2190,0.0003
160.76999999999995,221,784.57,5788,452608,78,4.487094980059192,0.8662645816802979,0.2,0.0012164318,0.02275390625,-0.1237568530603312,-0.0023084661588654853,0.36026549339294434,2200,0.0003
164.343,222,799.78,5787,454656,78,4.516724488371983,1.6706336736679077,0.2,0.0013937299,0.025048828125,-0.11737820145208389,-0.0014990191208198666,0.37071651220321655,2210,0.0003
165.99099999999999,223,806.75,5787,456704,78,0.2870462318183854,0.12441039830446243,0.2,0.003612327,0.028125,-0.13333236196776851,-0.0014719724124006462,0.9093723297119141,2220,0.0003
163.07599999999996,224,795.13,5787,458752,79,4.367409077519551,0.8207181692123413,0.2,0.0023600445,0.021142578125,-0.12363089196151122,-0.0014190553178195842,0.3558616042137146,2230,0.0003
162.07899999999998,225,791.17,5787,460800,79,10.338026233576239,8.9525785446167,0.2,0.0033273613,0.016796875,-0.11984792295843363,-0.00391483374114614,0.05158442258834839,2240,0.0003
163.076,226,794.62,5787,462848,79,3.7067968569230287,0.11403841525316238,0.2,0.0018521897,0.024072265625,-0.12220495892688632,-0.0018267038438352756,0.5262874364852905,2250,0.0003
163.126,227,794.62,5786,464896,80,0.26411280161701145,0.0840897262096405,0.2,0.0031409352,0.0208984375,-0.13111748684896157,0.00040205403638537973,0.8754925727844238,2260,0.0003
164.76199999999997,228,801.97,5786,466944,80,0.2723491267533973,0.18603307008743286,0.2,0.0029301215,0.0392578125,-0.13392130511347206,-0.0019435424444964155,0.909140944480896,2270,0.0003
168.45699999999997,229,818.4,5779,468992,81,0.27989337034523487,0.14503774046897888,0.2,0.0019443028,0.038232421875,-0.13442974633071572,-0.003719234827440232,0.8977504968643188,2280,0.0003
168.326,230,817.09,5776,471040,81,0.2620979651343077,0.09162145853042603,0.2,0.0020684632,0.019775390625,-0.13207675695884974,-0.0009428427729289979,0.9105989933013916,2290,0.0003
171.19499999999996,231,829.76,5775,473088,81,4.466818086639978,2.460099220275879,0.2,0.0027602243,0.01845703125,-0.13829242438077927,-0.0007005618695984595,0.32050204277038574,2300,0.0003
174.43899999999994,232,844.18,5771,475136,82,0.25874069118872284,0.09472807496786118,0.2,0.0029506853,0.026025390625,-0.12075270939385518,-0.0010291475395206363,0.8905866742134094,2310,0.0003
173.61099999999996,233,841.91,5771,477184,82,0.22206092516425996,0.13474763929843903,0.2,0.0044922335,0.02236328125,-0.12247833925066516,-0.00022042095079086721,0.9238534569740295,2320,0.0003
169.15399999999994,234,822.87,5770,479232,83,4.510194510873407,4.726348876953125,0.2,0.0011784097,0.025048828125,-0.11844560261815787,-0.0019505681877490133,0.3016005754470825,2330,0.0003
169.76599999999996,235,824.99,5770,481280,83,10.723296697530895,2.4413206577301025,0.2,0.0017895768,0.0130859375,-0.12260610588127747,-0.0031032583603519013,0.1105341911315918,2340,0.0003
173.32299999999992,236,840.54,5770,483328,83,4.294554425729439,5.7823967933654785,0.2,0.0040430445,0.03271484375,-0.10699890890391543,-0.0027496074078953827,0.261844277381897,2350,0.0003
173.37299999999993,237,840.54,5770,485376,84,4.397684053890407,0.6254627108573914,0.2,0.0023061293,0.026171875,-0.0981010423740372,0.0009623210873542121,0.39519864320755005,2360,0.0003
174.2079999999999,238,844.38,5770,487424,84,0.22743614981882274,0.09070644527673721,0.2,0.0070269625,0.033154296875,-0.11861499596852809,-0.0004826882563065737,0.9096737504005432,2370,0.0003
174.42699999999994,239,846.06,5770,489472,84,0.2082934203092009,0.07791338115930557,0.2,0.0015392783,0.031787109375,-0.12704089226899667,-0.0020321166623034513,0.9134097099304199,2380,0.0003
172.3539999999999,240,836.34,5770,491520,85,0.23960387352854012,0.16315726935863495,0.2,0.0013132709,0.011962890625,-0.13905952963978052,0.001686523224634584,0.9173939228057861,2390,0.0003
172.3539999999999,241,836.34,5770,493568,85,4.497828381927684,0.17552265524864197,0.2,0.0021315748,0.026953125,-0.1301147938007489,0.0005980287307465915,0.3075375556945801,2400,0.0003
170.98799999999994,242,830.19,5771,495616,85,0.21586346770636738,0.12098126858472824,0.2,0.0030876012,0.030615234375,-0.11657813924830407,-0.0007619372903718613,0.9168928861618042,2410,0.0003
172.59399999999994,243,837.74,5770,497664,86,7.654285950865597,3.120349407196045,0.2,0.0012012608,0.010888671875,-0.10611647573532537,-0.0019000075335497968,0.17612338066101074,2420,0.0003
175.23899999999995,244,848.67,5770,499712,86,0.19930403854232281,0.11950866878032684,0.2,0.002947357,0.030712890625,-0.10439279989805073,-0.0020266225532395766,0.8981936573982239,2430,0.0003
177.93799999999987,245,861.14,5770,501760,86,0.24359023659490048,0.14883220195770264,0.2,0.0011901724,0.02216796875,-0.0877995196962729,-3.46836317476118e-05,0.9221620559692383,2440,0.0003
